GeneSymbol	Fetal Mesenchymal Stem Cells	CD14+ Monocytes	CD8+ Activated T Cells	Naive CD4+ T Cells	Naive CD8+ T Cells	Natural Killer T Cells	B Cells	Fetal GZMK+ Natural Killer	Fetal Memory CD4+ T Cells	Fetal Hofbauer Cells	Fetal Plasmacytoid Dendritic Cells	Fetal GZMB+ Natural Killer	Fetal Endothelial Cells	Fetal Syncytiotrophoblast	Fetal Fibroblasts	Cytotrophoblast	Fetal Nucleated Red Blood Cells	Maternal FCGR3A+ Monocytes	Maternal Plasma Cells	Fetal Extravillous Trophoblasts
FADS2	12.54614177569417066	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	4.93102337167390115	0.00000000000000000	0.00000000000000000	3.71157911672202934	6.21905189050023566	13.39709843248178878	0.00000000000000000	11.57272708645168535	0.00000000000000000	25.84296184739790192	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	32.96411694924041313
FAH	16.18075912999288590	4.60208995627632600	2.06614746086048484	1.90539906422647998	0.46241500520567219	0.00000000000000000	0.00000000000000000	1.07100490258187708	1.89000394783152492	10.28480735541212177	6.10076569662416812	0.00000000000000000	0.13182418056259471	0.00000000000000000	5.61615329855005729	8.16133595249059240	6.70390416931080857	29.54362136567388220	1.38253537568830054	2.47028087838518173
FAIM	12.87827714032481019	0.77438656574669951	4.90937503867945146	1.04111900463421403	2.63772763978569724	5.86972677799863440	2.30605426161358595	9.09303162858894076	0.00000000000000000	1.36891540977047121	15.44997066387658613	21.51444110101206419	0.75118321873910476	10.14599881471815301	18.81148144997041882	26.32101507907210802	14.60518409572050125	9.05181708495018356	0.00000000000000000	4.87881175860752947
FAM102A	20.96070295355939095	0.00000000000000000	32.75739706603503976	64.36129901313579182	53.97025085351267393	14.99593923666090234	12.12896842286770216	2.20237760329629761	60.30560117479675597	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000	13.55564708734146073	0.33449892224608818	0.00000000000000000	0.00000000000000000	79.97173097194942670	12.54167272686503232
FAM104B	9.98740511480524162	0.02577328222901282	1.71334466405237462	2.01850759004787594	0.11680841562069390	6.07925544494657277	0.63496444475916236	7.37319200769476613	5.58958724577308530	9.77275715420089419	56.80994059471792212	38.00386085871090103	32.49591977960337630	7.82269121704579007	7.61370080814314854	22.65316151698141311	157.45114160443333162	10.14856854024941235	0.00000000000000000	32.00788436123096403
FAM107A	4.38984284829132410	1.56183872821833303	4.15568607106147070	3.63501931461309402	3.07918385755552482	6.62512080161077588	5.78922679974384558	0.00000000000000000	0.52606375560803231	4.98694768370561103	0.00000000000000000	14.15496114502783165	335.97452725794579464	4.05706245544406308	0.00000000000000000	2.08743281874777464	30.04940899702452839	4.09392461400439700	12.18441683457836255	2.51151677748504198
FAM107B	2.69300993906185537	236.51407131970003661	183.30682440273301381	249.42219898842310499	318.33301951605517388	190.18795065906724062	171.61911256533338133	313.58207750790506907	306.50830139287558040	15.16394907460594155	0.00000000000000000	313.06480919568031140	13.96764102299010624	60.59506445289510879	8.47901838418049003	20.81867609840203315	148.26568471052416953	73.26839602075676794	195.01034454373649396	38.24173367552722880
FAM110A	0.16628825379138018	24.50415650557140168	19.01718319046284122	8.56309983535232355	9.65122218847691826	30.16817895325147347	6.64117526775326006	142.42022386192505223	24.18691499104218323	9.01631522186287349	0.00000000000000000	139.85554191278038161	0.00000000000000000	0.00000000000000000	0.00000000000000000	19.67293705171984897	0.00000000000000000	12.32869914749293727	5.61312689177223501	36.25523140020121815
FAM111A	28.18537806858913441	10.45152135648660163	21.65280019515094523	13.65683421531333153	4.04554741256172523	20.33256818186595183	10.89863417542802893	7.83953314401703238	0.00000000000000000	17.58706350702212973	47.12102008671095632	0.00000000000000000	30.67743488953331621	0.00000000000000000	21.84397598290799891	8.19848264495852774	62.87734804851400838	14.87741762227299880	10.92457547404896800	0.00000000000000000
FAM111B	0.18558484735264988	0.00000000000000000	2.21779860346074909	4.76615433673916655	0.12766904236568946	0.00000000000000000	17.24495103383272721	4.64177987630220379	0.00000000000000000	1.68173864428134467	3.78320378658227341	0.00000000000000000	0.00000000000000000	2.29322377268191069	0.04441459173661967	2.99114561115423161	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.00000000000000000
